customer_key,customer_id,first_name,last_name,email,signup_date,loyalty_tier,region_key
371,371,Customer371,LN371,customer371@shopmail.com,2023-01-21,Bronze,7
372,372,Customer372,LN372,customer372@shopmail.com,2024-01-31,Gold,7
373,373,Customer373,LN373,customer373@shopmail.com,2023-04-17,Bronze,1
374,374,Customer374,LN374,customer374@shopmail.com,2023-03-06,Silver,4
375,375,Customer375,LN375,customer375@shopmail.com,2024-10-16,Silver,7
376,376,Customer376,LN376,customer376@shopmail.com,2022-04-19,Silver,7
377,377,Customer377,LN377,customer377@shopmail.com,2024-04-27,Bronze,4
378,378,Customer378,LN378,customer378@shopmail.com,2024-05-08,Silver,4
379,379,Customer379,LN379,customer379@shopmail.com,2023-03-13,Bronze,1
380,380,Customer380,LN380,customer380@shopmail.com,2022-10-29,Silver,5
381,381,Customer381,LN381,customer381@shopmail.com,2022-01-07,Bronze,2
382,382,Customer382,LN382,customer382@shopmail.com,2024-12-13,Silver,3
383,383,Customer383,LN383,customer383@shopmail.com,2024-12-25,Silver,1
384,384,Customer384,LN384,customer384@shopmail.com,2022-10-05,Bronze,1
385,385,Customer385,LN385,customer385@shopmail.com,2022-02-06,Bronze,2
386,386,Customer386,LN386,customer386@shopmail.com,2022-05-22,Silver,3
387,387,Customer387,LN387,customer387@shopmail.com,2022-03-19,Bronze,4
388,388,Customer388,LN388,customer388@shopmail.com,2024-08-13,Bronze,3
389,389,Customer389,LN389,customer389@shopmail.com,2024-10-22,Bronze,1
390,390,Customer390,LN390,customer390@shopmail.com,2022-06-26,Gold,6
391,391,Customer391,LN391,customer391@shopmail.com,2024-05-08,Silver,4
392,392,Customer392,LN392,customer392@shopmail.com,2022-07-26,Bronze,2
393,393,Customer393,LN393,customer393@shopmail.com,2023-02-27,Gold,7
394,394,Customer394,LN394,customer394@shopmail.com,2023-11-21,Bronze,7
395,395,Customer395,LN395,customer395@shopmail.com,2024-04-07,Bronze,5
396,396,Customer396,LN396,customer396@shopmail.com,2024-10-02,Bronze,2
397,397,Customer397,LN397,customer397@shopmail.com,2022-02-21,Bronze,3
398,398,Customer398,LN398,customer398@shopmail.com,2022-08-14,Bronze,1
399,399,Customer399,LN399,customer399@shopmail.com,2022-11-19,Silver,3
400,400,Customer400,LN400,customer400@shopmail.com,2022-12-23,Bronze,3
401,401,Customer401,LN401,customer401@shopmail.com,2025-02-21,Silver,3
402,402,Customer402,LN402,customer402@shopmail.com,2024-06-13,Bronze,7
403,403,Customer403,LN403,customer403@shopmail.com,2023-01-04,Bronze,7
404,404,Customer404,LN404,customer404@shopmail.com,2025-01-22,Bronze,5
405,405,Customer405,LN405,customer405@shopmail.com,2023-07-29,Silver,2
406,406,Customer406,LN406,customer406@shopmail.com,2023-07-30,Silver,1
407,407,Customer407,LN407,customer407@shopmail.com,2023-05-14,Bronze,7
408,408,Customer408,LN408,customer408@shopmail.com,2022-06-15,Bronze,7
409,409,Customer409,LN409,customer409@shopmail.com,2024-12-10,Bronze,5
410,410,Customer410,LN410,customer410@shopmail.com,2022-01-17,Silver,7
411,411,Customer411,LN411,customer411@shopmail.com,2022-07-20,Bronze,2
412,412,Customer412,LN412,customer412@shopmail.com,2022-09-22,Silver,1
413,413,Customer413,LN413,customer413@shopmail.com,2022-11-18,Bronze,5
414,414,Customer414,LN414,customer414@shopmail.com,2022-06-01,Bronze,3
415,415,Customer415,LN415,customer415@shopmail.com,2022-01-21,Silver,4
416,416,Customer416,LN416,customer416@shopmail.com,2024-02-19,Bronze,4
417,417,Customer417,LN417,customer417@shopmail.com,2025-01-19,Bronze,1
418,418,Customer418,LN418,customer418@shopmail.com,2022-05-21,Gold,4
419,419,Customer419,LN419,customer419@shopmail.com,2022-12-08,Bronze,5
420,420,Customer420,LN420,customer420@shopmail.com,2023-08-06,Bronze,5
421,421,Customer421,LN421,customer421@shopmail.com,2024-12-02,Bronze,7
422,422,Customer422,LN422,customer422@shopmail.com,2024-03-09,Bronze,3
423,423,Customer423,LN423,customer423@shopmail.com,2024-05-31,Silver,2
424,424,Customer424,LN424,customer424@shopmail.com,2023-10-31,Bronze,4
425,425,Customer425,LN425,customer425@shopmail.com,2023-04-25,Gold,4
426,426,Customer426,LN426,customer426@shopmail.com,2022-08-18,Silver,4
427,427,Customer427,LN427,customer427@shopmail.com,2024-09-20,Gold,7
428,428,Customer428,LN428,customer428@shopmail.com,2024-07-13,Silver,2
429,429,Customer429,LN429,customer429@shopmail.com,2022-01-29,Gold,2
430,430,Customer430,LN430,customer430@shopmail.com,2024-04-02,Silver,3
431,431,Customer431,LN431,customer431@shopmail.com,2022-04-08,Bronze,3
432,432,Customer432,LN432,customer432@shopmail.com,2024-04-29,Bronze,4
433,433,Customer433,LN433,customer433@shopmail.com,2024-08-07,Silver,4
434,434,Customer434,LN434,customer434@shopmail.com,2022-05-31,Bronze,5
435,435,Customer435,LN435,customer435@shopmail.com,2023-05-14,Silver,5
436,436,Customer436,LN436,customer436@shopmail.com,2022-05-23,Bronze,3
437,437,Customer437,LN437,customer437@shopmail.com,2023-10-15,Silver,1
438,438,Customer438,LN438,customer438@shopmail.com,2024-12-02,Bronze,2
439,439,Customer439,LN439,customer439@shopmail.com,2022-04-03,Gold,1
440,440,Customer440,LN440,customer440@shopmail.com,2023-04-03,Bronze,5
441,441,Customer441,LN441,customer441@shopmail.com,2025-01-24,Bronze,5
442,442,Customer442,LN442,customer442@shopmail.com,2022-12-13,Silver,5
443,443,Customer443,LN443,customer443@shopmail.com,2022-06-02,Silver,3
444,444,Customer444,LN444,customer444@shopmail.com,2023-07-16,Silver,7
445,445,Customer445,LN445,customer445@shopmail.com,2023-08-08,Gold,4
446,446,Customer446,LN446,customer446@shopmail.com,2024-02-02,Bronze,1
447,447,Customer447,LN447,customer447@shopmail.com,2022-12-27,Silver,7
448,448,Customer448,LN448,customer448@shopmail.com,2025-01-03,Bronze,1
449,449,Customer449,LN449,customer449@shopmail.com,2023-08-23,Silver,1
450,450,Customer450,LN450,customer450@shopmail.com,2022-11-26,Bronze,4
451,451,Customer451,LN451,customer451@shopmail.com,2025-01-09,Bronze,4
452,452,Customer452,LN452,customer452@shopmail.com,2024-11-29,Silver,7
453,453,Customer453,LN453,customer453@shopmail.com,2023-07-29,Silver,3
454,454,Customer454,LN454,customer454@shopmail.com,2022-01-29,Bronze,7
455,455,Customer455,LN455,customer455@shopmail.com,2023-11-18,Gold,4
456,456,Customer456,LN456,customer456@shopmail.com,2023-10-01,Silver,2
457,457,Customer457,LN457,customer457@shopmail.com,2022-06-20,Bronze,2
458,458,Customer458,LN458,customer458@shopmail.com,2023-12-31,Silver,1
459,459,Customer459,LN459,customer459@shopmail.com,2024-08-24,Bronze,5
460,460,Customer460,LN460,customer460@shopmail.com,2022-05-02,Bronze,3
461,461,Customer461,LN461,customer461@shopmail.com,2024-04-11,Silver,3
462,462,Customer462,LN462,customer462@shopmail.com,2022-06-11,Bronze,6
463,463,Customer463,LN463,customer463@shopmail.com,2024-05-11,Bronze,7
464,464,Customer464,LN464,customer464@shopmail.com,2023-04-27,Silver,4
465,465,Customer465,LN465,customer465@shopmail.com,2022-01-08,Bronze,4
466,466,Customer466,LN466,customer466@shopmail.com,2025-01-16,Silver,5
467,467,Customer467,LN467,customer467@shopmail.com,2022-07-10,Silver,2
468,468,Customer468,LN468,customer468@shopmail.com,2023-11-17,Bronze,1
469,469,Customer469,LN469,customer469@shopmail.com,2022-07-28,Silver,5
470,470,Customer470,LN470,customer470@shopmail.com,2024-12-08,Bronze,4
471,471,Customer471,LN471,customer471@shopmail.com,2024-04-29,Silver,5
472,472,Customer472,LN472,customer472@shopmail.com,2024-07-14,Bronze,1
473,473,Customer473,LN473,customer473@shopmail.com,2023-05-12,Gold,7
474,474,Customer474,LN474,customer474@shopmail.com,2023-06-22,Bronze,4
475,475,Customer475,LN475,customer475@shopmail.com,2023-12-31,Silver,2
476,476,Customer476,LN476,customer476@shopmail.com,2024-06-21,Bronze,5
477,477,Customer477,LN477,customer477@shopmail.com,2024-09-01,Bronze,4
478,478,Customer478,LN478,customer478@shopmail.com,2022-01-21,Bronze,7
479,479,Customer479,LN479,customer479@shopmail.com,2024-02-03,Silver,2
480,480,Customer480,LN480,customer480@shopmail.com,2022-05-06,Gold,5
481,481,Customer481,LN481,customer481@shopmail.com,2022-11-28,Bronze,3
482,482,Customer482,LN482,customer482@shopmail.com,2024-08-11,Bronze,2
483,483,Customer483,LN483,customer483@shopmail.com,2022-10-16,Bronze,4
484,484,Customer484,LN484,customer484@shopmail.com,2024-07-05,Bronze,3
485,485,Customer485,LN485,customer485@shopmail.com,2023-06-17,Gold,5
486,486,Customer486,LN486,customer486@shopmail.com,2022-09-25,Gold,4
487,487,Customer487,LN487,customer487@shopmail.com,2023-01-20,Gold,4
488,488,Customer488,LN488,customer488@shopmail.com,2023-09-03,Bronze,7
489,489,Customer489,LN489,customer489@shopmail.com,2024-05-29,Bronze,3
490,490,Customer490,LN490,customer490@shopmail.com,2023-11-28,Silver,1
491,491,Customer491,LN491,customer491@shopmail.com,2024-12-09,Bronze,1
492,492,Customer492,LN492,customer492@shopmail.com,2024-09-24,Silver,7
493,493,Customer493,LN493,customer493@shopmail.com,2024-05-16,Bronze,4
494,494,Customer494,LN494,customer494@shopmail.com,2023-11-25,Bronze,4
495,495,Customer495,LN495,customer495@shopmail.com,2022-11-30,Gold,7
496,496,Customer496,LN496,customer496@shopmail.com,2023-04-20,Bronze,4
497,497,Customer497,LN497,customer497@shopmail.com,2022-05-17,Gold,7
498,498,Customer498,LN498,customer498@shopmail.com,2023-03-07,Bronze,1
499,499,Customer499,LN499,customer499@shopmail.com,2024-12-01,Bronze,3
500,500,Customer500,LN500,customer500@shopmail.com,2023-05-05,Bronze,2
501,501,Customer501,LN501,customer501@shopmail.com,2022-05-11,Bronze,3
502,502,Customer502,LN502,customer502@shopmail.com,2024-01-20,Silver,4
503,503,Customer503,LN503,customer503@shopmail.com,2025-01-12,Bronze,2
504,504,Customer504,LN504,customer504@shopmail.com,2024-09-24,Silver,7
505,505,Customer505,LN505,customer505@shopmail.com,2022-11-12,Gold,5
506,506,Customer506,LN506,customer506@shopmail.com,2023-06-06,Bronze,3
507,507,Customer507,LN507,customer507@shopmail.com,2023-09-03,Bronze,2
508,508,Customer508,LN508,customer508@shopmail.com,2022-10-13,Bronze,2
509,509,Customer509,LN509,customer509@shopmail.com,2022-11-05,Silver,5
510,510,Customer510,LN510,customer510@shopmail.com,2022-09-30,Silver,3
511,511,Customer511,LN511,customer511@shopmail.com,2025-02-17,Bronze,1
512,512,Customer512,LN512,customer512@shopmail.com,2024-05-07,Silver,7
513,513,Customer513,LN513,customer513@shopmail.com,2024-08-24,Bronze,3
514,514,Customer514,LN514,customer514@shopmail.com,2024-07-28,Bronze,3
515,515,Customer515,LN515,customer515@shopmail.com,2025-01-08,Bronze,6
516,516,Customer516,LN516,customer516@shopmail.com,2022-05-02,Gold,7
517,517,Customer517,LN517,customer517@shopmail.com,2024-10-10,Bronze,5
518,518,Customer518,LN518,customer518@shopmail.com,2022-03-18,Bronze,7
519,519,Customer519,LN519,customer519@shopmail.com,2023-07-01,Bronze,5
520,520,Customer520,LN520,customer520@shopmail.com,2023-11-15,Silver,5
521,521,Customer521,LN521,customer521@shopmail.com,2023-02-16,Bronze,1
522,522,Customer522,LN522,customer522@shopmail.com,2022-06-18,Bronze,5
523,523,Customer523,LN523,customer523@shopmail.com,2022-08-10,Bronze,7
524,524,Customer524,LN524,customer524@shopmail.com,2024-08-06,Silver,3
525,525,Customer525,LN525,customer525@shopmail.com,2023-01-02,Bronze,5
526,526,Customer526,LN526,customer526@shopmail.com,2022-12-23,Gold,2
527,527,Customer527,LN527,customer527@shopmail.com,2024-11-27,Bronze,5
528,528,Customer528,LN528,customer528@shopmail.com,2022-06-15,Bronze,4
529,529,Customer529,LN529,missing_529@shopmail.com,2024-11-18,Gold,2
530,530,Customer530,LN530,customer530@shopmail.com,2024-11-25,Silver,2
531,531,Customer531,LN531,customer531@shopmail.com,2023-11-20,Bronze,5
532,532,Customer532,LN532,customer532@shopmail.com,2022-07-10,Silver,3
533,533,Customer533,LN533,customer533@shopmail.com,2022-06-29,Silver,5
534,534,Customer534,LN534,customer534@shopmail.com,2022-11-24,Bronze,1
535,535,Customer535,LN535,customer535@shopmail.com,2023-10-27,Silver,2
536,536,Customer536,LN536,customer536@shopmail.com,2022-06-26,Silver,7
537,537,Customer537,LN537,customer537@shopmail.com,2023-06-09,Bronze,2
538,538,Customer538,LN538,customer538@shopmail.com,2022-05-13,Silver,3
539,539,Customer539,LN539,customer539@shopmail.com,2023-09-14,Bronze,7
540,540,Customer540,LN540,customer540@shopmail.com,2022-01-25,Bronze,3
541,541,Customer541,LN541,customer541@shopmail.com,2024-03-26,Gold,4
542,542,Customer542,LN542,customer542@shopmail.com,2022-03-05,Silver,2
543,543,Customer543,LN543,customer543@shopmail.com,2022-08-13,Silver,4
544,544,Customer544,LN544,customer544@shopmail.com,2022-07-20,Silver,7
545,545,Customer545,LN545,customer545@shopmail.com,2024-08-13,Silver,4
546,546,Customer546,LN546,customer546@shopmail.com,2022-03-03,Bronze,3
547,547,Customer547,LN547,customer547@shopmail.com,2023-05-09,Gold,2
548,548,Customer548,LN548,customer548@shopmail.com,2023-11-11,Silver,2
549,549,Customer549,LN549,customer549@shopmail.com,2023-08-17,Silver,4
550,550,Customer550,LN550,customer550@shopmail.com,2024-02-22,Bronze,7
551,551,Customer551,LN551,customer551@shopmail.com,2024-07-12,Bronze,5
552,552,Customer552,LN552,customer552@shopmail.com,2023-03-29,Bronze,1
553,553,Customer553,LN553,customer553@shopmail.com,2024-08-10,Bronze,5
554,554,Customer554,LN554,customer554@shopmail.com,2023-01-01,Bronze,5
555,555,Customer555,LN555,customer555@shopmail.com,2025-02-06,Silver,5
556,556,Customer556,LN556,customer556@shopmail.com,2023-08-04,Gold,5
557,557,Customer557,LN557,customer557@shopmail.com,2024-04-26,Bronze,2
558,558,Customer558,LN558,customer558@shopmail.com,2024-10-03,Bronze,4
559,559,Customer559,LN559,customer559@shopmail.com,2024-06-30,Silver,5
560,560,Customer560,LN560,customer560@shopmail.com,2024-09-05,Bronze,2
561,561,Customer561,LN561,customer561@shopmail.com,2023-09-09,Gold,1
562,562,Customer562,LN562,customer562@shopmail.com,2022-02-19,Bronze,2
563,563,Customer563,LN563,customer563@shopmail.com,2023-07-22,Bronze,7
564,564,Customer564,LN564,customer564@shopmail.com,2022-07-28,Bronze,2
565,565,Customer565,LN565,customer565@shopmail.com,2024-10-19,Gold,2
566,566,Customer566,LN566,customer566@shopmail.com,2022-09-30,Bronze,5
567,567,Customer567,LN567,customer567@shopmail.com,2022-09-20,Silver,4
568,568,Customer568,LN568,customer568@shopmail.com,2022-10-14,Bronze,1
569,569,Customer569,LN569,customer569@shopmail.com,2024-01-09,Bronze,4
570,570,Customer570,LN570,customer570@shopmail.com,2023-10-19,Gold,4
571,571,Customer571,LN571,customer571@shopmail.com,2024-12-27,Bronze,7
572,572,Customer572,LN572,customer572@shopmail.com,2023-04-24,Bronze,7
573,573,Customer573,LN573,customer573@shopmail.com,2022-11-21,Silver,4
574,574,Customer574,LN574,customer574@shopmail.com,2022-02-26,Gold,7
575,575,Customer575,LN575,customer575@shopmail.com,2022-01-09,Bronze,7
576,576,Customer576,LN576,customer576@shopmail.com,2023-03-06,Bronze,5
577,577,Customer577,LN577,customer577@shopmail.com,2024-11-30,Gold,5
578,578,Customer578,LN578,customer578@shopmail.com,2023-08-26,Silver,3
579,579,Customer579,LN579,customer579@shopmail.com,2024-10-24,Gold,1
580,580,Customer580,LN580,customer580@shopmail.com,2022-04-27,Silver,1
581,581,Customer581,LN581,customer581@shopmail.com,2022-04-18,Silver,5
582,582,Customer582,LN582,customer582@shopmail.com,2024-08-16,Bronze,3
583,583,Customer583,LN583,customer583@shopmail.com,2022-05-03,Bronze,7
584,584,Customer584,LN584,customer584@shopmail.com,2022-03-01,Silver,2
585,585,Customer585,LN585,customer585@shopmail.com,2023-04-10,Silver,1
586,586,Customer586,LN586,customer586@shopmail.com,2024-11-29,Gold,7
587,587,Customer587,LN587,customer587@shopmail.com,2024-03-03,Silver,4
588,588,Customer588,LN588,customer588@shopmail.com,2022-04-24,Bronze,3
589,589,Customer589,LN589,customer589@shopmail.com,2024-08-20,Bronze,7
590,590,Customer590,LN590,customer590@shopmail.com,2024-08-28,Silver,3
591,591,Customer591,LN591,customer591@shopmail.com,2024-07-09,Bronze,2
592,592,Customer592,LN592,customer592@shopmail.com,2024-11-04,Silver,5
593,593,Customer593,LN593,customer593@shopmail.com,2022-10-03,Silver,5
594,594,Customer594,LN594,customer594@shopmail.com,2025-01-31,Bronze,5
595,595,Customer595,LN595,customer595@shopmail.com,2023-01-04,Silver,3
596,596,Customer596,LN596,customer596@shopmail.com,2024-07-11,Silver,1
597,597,Customer597,LN597,customer597@shopmail.com,2023-10-29,Gold,5
598,598,Customer598,LN598,customer598@shopmail.com,2024-06-15,Bronze,7
599,599,Customer599,LN599,customer599@shopmail.com,2023-12-23,Silver,7
600,600,Customer600,LN600,customer600@shopmail.com,2024-01-09,Bronze,7
601,601,Customer601,LN601,customer601@shopmail.com,2023-12-10,Silver,1
602,602,Customer602,LN602,customer602@shopmail.com,2024-06-14,Bronze,3
603,603,Customer603,LN603,customer603@shopmail.com,2024-04-29,Gold,2
604,604,Customer604,LN604,customer604@shopmail.com,2022-06-04,Gold,1
605,605,Customer605,LN605,customer605@shopmail.com,2024-08-07,Silver,5
606,606,Customer606,LN606,customer606@shopmail.com,2023-09-09,Silver,2
607,607,Customer607,LN607,customer607@shopmail.com,2023-01-07,Bronze,1
608,608,Customer608,LN608,customer608@shopmail.com,2023-08-15,Silver,5
609,609,Customer609,LN609,customer609@shopmail.com,2025-01-17,Bronze,5
610,610,Customer610,LN610,customer610@shopmail.com,2024-09-13,Silver,2
611,611,Customer611,LN611,customer611@shopmail.com,2024-08-16,Bronze,4
612,612,Customer612,LN612,customer612@shopmail.com,2023-06-17,Silver,4
613,613,Customer613,LN613,customer613@shopmail.com,2024-06-20,Bronze,5
614,614,Customer614,LN614,customer614@shopmail.com,2023-03-19,Silver,4
615,615,Customer615,LN615,customer615@shopmail.com,2024-02-29,Silver,5
616,616,Customer616,LN616,customer616@shopmail.com,2024-01-06,Bronze,7
617,617,Customer617,LN617,customer617@shopmail.com,2022-10-15,Bronze,7
618,618,Customer618,LN618,customer618@shopmail.com,2022-11-03,Silver,4
619,619,Customer619,LN619,customer619@shopmail.com,2022-03-12,Silver,3
620,620,Customer620,LN620,customer620@shopmail.com,2022-06-10,Bronze,2
621,621,Customer621,LN621,customer621@shopmail.com,2023-05-14,Bronze,2
622,622,Customer622,LN622,customer622@shopmail.com,2023-07-04,Bronze,2
623,623,Customer623,LN623,customer623@shopmail.com,2022-07-09,Silver,4
624,624,Customer624,LN624,customer624@shopmail.com,2023-04-25,Silver,3
625,625,Customer625,LN625,customer625@shopmail.com,2023-11-26,Bronze,4
626,626,Customer626,LN626,customer626@shopmail.com,2022-09-25,Silver,7
627,627,Customer627,LN627,customer627@shopmail.com,2023-01-24,Silver,1
628,628,Customer628,LN628,customer628@shopmail.com,2023-02-27,Silver,2
629,629,Customer629,LN629,customer629@shopmail.com,2023-08-04,Bronze,1
630,630,Customer630,LN630,customer630@shopmail.com,2023-02-26,Bronze,2
631,631,Customer631,LN631,customer631@shopmail.com,2024-04-27,Bronze,1
632,632,Customer632,LN632,customer632@shopmail.com,2023-01-12,Bronze,5
633,633,Customer633,LN633,customer633@shopmail.com,2023-05-14,Bronze,5
634,634,Customer634,LN634,customer634@shopmail.com,2023-03-13,Bronze,4
635,635,Customer635,LN635,customer635@shopmail.com,2022-07-30,Bronze,7
636,636,Customer636,LN636,customer636@shopmail.com,2024-02-28,Silver,5
637,637,Customer637,LN637,customer637@shopmail.com,2022-09-28,Bronze,4
638,638,Customer638,LN638,customer638@shopmail.com,2022-12-08,Silver,1
639,639,Customer639,LN639,customer639@shopmail.com,2024-06-30,Bronze,2
640,640,Customer640,LN640,customer640@shopmail.com,2024-12-27,Silver,3
641,641,Customer641,LN641,customer641@shopmail.com,2024-02-11,Bronze,7
642,642,Customer642,LN642,customer642@shopmail.com,2024-11-19,Silver,4
643,643,Customer643,LN643,customer643@shopmail.com,2024-09-09,Silver,7
